site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95,area,location,depth_m,angle,date,month,day,no_qds,total_points,species_points,species_name
HRI,VS,2013,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.028328612000000003,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/6/13,6,6,6,1059,crustose_coralline_algae,NA
HRI,VS,2009,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.5303030301375291,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/8/09,6,8,5,858,crustose_coralline_algae,NA
HRI,VS,1989,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.020408163,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,7/1/89,7,1,4,784,crustose_coralline_algae,NA
HRI,VS,1990,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.001233046,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,7/1/90,7,1,4,811,crustose_coralline_algae,NA
HRI,VS,1991,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,6.161429451632779e-4,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,7/1/91,7,1,4,811.5,crustose_coralline_algae,NA
HRI,VS,2011,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.040794418000000006,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,7/25/11,7,25,6,931.5,crustose_coralline_algae,NA
HRI,VS,2015,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.307403936656045,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,7/6/15,7,6,6,1067,crustose_coralline_algae,NA
HRI,VS,2016,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.082644628,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,7/6/16,7,6,6,1089,crustose_coralline_algae,NA
HRI,VS,1993,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.002566296,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,crustose_coralline_algae,NA
HRI,VS,1995,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.01902173872463768,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/95,8,1,6,1104,crustose_coralline_algae,NA
HRI,VS,1996,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/96,8,1,4,818.5,crustose_coralline_algae,NA
HRI,VS,1998,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/98,8,1,3,600.5,crustose_coralline_algae,NA
HRI,VS,2004,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.02587800369685767,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/12/04,8,12,4,811.5,crustose_coralline_algae,NA
HRI,VS,2009,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.5256797580725074,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/20/09,8,20,11,662,crustose_coralline_algae,NA
HRI,VS,2017,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.30149597238204834,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/21/17,8,21,6,869,crustose_coralline_algae,NA
HRI,VS,2006,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/25/06,8,25,4,803,crustose_coralline_algae,NA
HRI,VS,2015,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.3220524014061135,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/27/15,8,27,6,916,crustose_coralline_algae,NA
HRI,VS,2018,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.33251593918587546,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/28/18,8,28,6,1019.5,crustose_coralline_algae,NA
HRI,VS,2002,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/8/02,8,8,4,683,crustose_coralline_algae,NA
HRI,VS,2005,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.006165228,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/8/05,8,8,4,811,crustose_coralline_algae,NA
HRI,VS,1989,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.008425146,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/89,9,1,4,771.5,crustose_coralline_algae,NA
HRI,VS,1990,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,6.108735491753207e-4,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/90,9,1,4,818.5,crustose_coralline_algae,NA
HRI,VS,1991,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,crustose_coralline_algae,NA
HRI,VS,1994,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/94,9,1,4,810.5,crustose_coralline_algae,NA
HRI,VS,1997,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/97,9,1,3,503.5,crustose_coralline_algae,NA
HRI,VS,2012,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.02579034988519134,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/10/12,9,10,6,1202,crustose_coralline_algae,NA
HRI,VS,2003,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.00875,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/15/03,9,15,4,800,crustose_coralline_algae,NA
HRI,VS,2013,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.005491762123315027,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/3/13,9,3,5,1001.5,crustose_coralline_algae,NA
HRI,VS,2000,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.004081632530612245,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/6/00,9,6,3,612.5,crustose_coralline_algae,NA
HRI,VS,2001,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/6/01,9,6,3,602,crustose_coralline_algae,NA
HRI,VS,2020,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.12310606060606062,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/8/20,9,8,6,1056,crustose_coralline_algae,NA
HRI,WA,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8836452400325467,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,1/1/91,1,1,3,614.5,crustose_coralline_algae,NA
HRI,WA,2005,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9775980086060982,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,10/27/05,10,27,4,803.5,crustose_coralline_algae,NA
HRI,WA,2002,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9868831980012491,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,10/29/02,10,29,4,800.5,crustose_coralline_algae,NA
HRI,WA,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9156223893065998,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/90,11,1,3,598.5,crustose_coralline_algae,NA
HRI,WA,1993,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9742623979912115,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,crustose_coralline_algae,NA
HRI,WA,1995,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9144615384615384,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/95,11,1,4,812.5,crustose_coralline_algae,NA
HRI,WA,1996,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8069093152375078,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/96,11,1,4,810.5,crustose_coralline_algae,NA
HRI,WA,2000,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9962570185003119,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/16/00,11,16,4,801.5,crustose_coralline_algae,NA
HRI,WA,2004,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9407361197754212,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/23/04,11,23,4,801.5,crustose_coralline_algae,NA
HRI,WA,2001,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9490662135449915,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/8/01,11,8,4,589,crustose_coralline_algae,NA
HRI,WA,1989,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8325123152709359,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/89,12,1,3,609,crustose_coralline_algae,NA
HRI,WA,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9497114591920857,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/91,12,1,3,606.5,crustose_coralline_algae,NA
HRI,WA,1994,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9478908188585607,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,crustose_coralline_algae,NA
HRI,WA,1997,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9651802076970067,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/97,12,1,4,818.5,crustose_coralline_algae,NA
HRI,WA,1998,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9645742698893723,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/98,12,1,4,804.5,crustose_coralline_algae,NA
HRI,WA,2003,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9737373737373738,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/21/03,12,21,4,742.5,crustose_coralline_algae,NA
HRI,WA,1999,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/27/99,12,27,4,38,crustose_coralline_algae,NA
HRI,WA,2010,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7082658026109653,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/9/10,12,9,4,617,crustose_coralline_algae,NA
HRI,WA,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8252666119770303,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,2/1/90,2,1,3,609.5,crustose_coralline_algae,NA
HRI,WA,1997,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8613617719442166,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,2/1/97,2,1,3,609.5,crustose_coralline_algae,NA
HRI,WA,2002,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9850249584026622,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,2/14/02,2,14,4,601,crustose_coralline_algae,NA
HRI,WA,1998,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9610231425091351,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/1/98,3,1,4,821,crustose_coralline_algae,NA
HRI,WA,2005,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9443402122232645,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/10/05,3,10,4,799.5,crustose_coralline_algae,NA
HRI,WA,2006,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9819314641619938,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/13/06,3,13,4,802.5,crustose_coralline_algae,NA
HRI,WA,2001,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9943785134291068,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/20/01,3,20,4,800.5,crustose_coralline_algae,NA
HRI,WA,1999,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9545454549917356,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/25/99,3,25,3,605,crustose_coralline_algae,NA
HRI,WA,2003,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9800995024875623,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/26/03,3,26,4,804,crustose_coralline_algae,NA
HRI,WA,2004,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9708255741775296,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/26/04,3,26,4,805.5,crustose_coralline_algae,NA
HRI,WA,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8151815181518152,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/90,4,1,3,606,crustose_coralline_algae,NA
HRI,WA,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9534883720930232,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/91,4,1,3,602,crustose_coralline_algae,NA
HRI,WA,1994,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9267489711934157,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,crustose_coralline_algae,NA
HRI,WA,1989,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8972477064220183,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/89,5,1,3,545,crustose_coralline_algae,NA
HRI,WA,1993,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9721362229102168,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,crustose_coralline_algae,NA
HRI,WA,1995,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8939580764488286,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,crustose_coralline_algae,NA
HRI,WA,1996,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.952264382,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/96,5,1,4,817,crustose_coralline_algae,NA
HRI,WA,1997,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9328063241106719,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/97,5,1,3,506,crustose_coralline_algae,NA
HRI,WA,1998,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9579524677489337,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/98,5,1,4,820.5,crustose_coralline_algae,NA
HRI,WA,2001,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9693486585057471,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/17/01,5,17,4,783,crustose_coralline_algae,NA
HRI,WA,2003,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.90625,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/19/03,5,19,4,800,crustose_coralline_algae,NA
HRI,WA,2010,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8531598513011153,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/27/10,5,27,3,538,crustose_coralline_algae,NA
HRI,WA,1992,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9083333333333333,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/1/92,6,1,3,600,crustose_coralline_algae,NA
HRI,WA,2002,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6292993630573249,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/12/02,6,12,2,392.5,crustose_coralline_algae,NA
HRI,WA,2017,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.2833333333333333,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/13/17,6,13,4,600,crustose_coralline_algae,NA
HRI,WA,2004,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9299442034810912,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/17/04,6,17,4,806.5,crustose_coralline_algae,NA
HRI,WA,2005,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6899563318777293,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/17/05,6,17,4,801.5,crustose_coralline_algae,NA
HRI,WA,2019,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7480586709594478,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/17/19,6,17,4,579.5,crustose_coralline_algae,NA
HRI,WA,2020,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7004538577912254,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/18/20,6,18,4,661,crustose_coralline_algae,NA
HRI,WA,1999,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.977917980807571,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/2/99,6,2,4,792.5,crustose_coralline_algae,NA
HRI,WA,2008,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5155440412124351,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/24/08,6,24,4,772,crustose_coralline_algae,NA
HRI,WA,2007,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5876840696117804,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/6/07,6,6,4,747,crustose_coralline_algae,NA
HRI,WA,2012,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/6/12,6,6,4,594,crustose_coralline_algae,NA
HRI,WA,2013,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.3477088952398921,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/6/13,6,6,4,742,crustose_coralline_algae,NA
HRI,WA,2009,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9286536249252013,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/8/09,6,8,5,869,crustose_coralline_algae,NA
HRI,WA,1989,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9858921161825727,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/89,7,1,3,602.5,crustose_coralline_algae,NA
HRI,WA,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.859721082854799,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/90,7,1,3,609.5,crustose_coralline_algae,NA
HRI,WA,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.89178193653376725,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/91,7,1,3,614.5,crustose_coralline_algae,NA
HRI,WA,2011,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9436201780415431,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/25/11,7,25,4,674,crustose_coralline_algae,NA
HRI,WA,2015,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.2880733940733945,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/6/15,7,6,3,545,crustose_coralline_algae,NA
HRI,WA,2016,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7934027777777778,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/6/16,7,6,4,576,crustose_coralline_algae,NA
HRI,WA,1993,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9543147208121827,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,crustose_coralline_algae,NA
HRI,WA,1995,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9693454846727423,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,crustose_coralline_algae,NA
HRI,WA,1996,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9339913633559531,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/96,8,1,4,810.5,crustose_coralline_algae,NA
HRI,WA,1998,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9607361963190183,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/98,8,1,4,815,crustose_coralline_algae,NA
HRI,WA,2004,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.961538461593052,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/12/04,8,12,4,806,crustose_coralline_algae,NA
HRI,WA,2009,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9608391606993005,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/20/09,8,20,4,715,crustose_coralline_algae,NA
HRI,WA,2017,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.45088566827697263,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/21/17,8,21,4,621,crustose_coralline_algae,NA
HRI,WA,2006,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.998751560394507,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/25/06,8,25,4,801,crustose_coralline_algae,NA
HRI,WA,2015,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9285714285093166,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/27/15,8,27,4,644,crustose_coralline_algae,NA
HRI,WA,2018,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8260233918128655,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/28/18,8,28,4,684,crustose_coralline_algae,NA
HRI,WA,2002,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9943785134865709,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/8/02,8,8,4,800.5,crustose_coralline_algae,NA
HRI,WA,2005,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9743910056214866,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/8/05,8,8,4,800.5,crustose_coralline_algae,NA
HRI,WA,1989,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7364532019704434,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/89,9,1,2,406,crustose_coralline_algae,NA
HRI,WA,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8717532467532467,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/90,9,1,3,616,crustose_coralline_algae,NA
HRI,WA,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9752883031301482,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/91,9,1,2,303.5,crustose_coralline_algae,NA
HRI,WA,1994,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9834162520729685,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,crustose_coralline_algae,NA
HRI,WA,1997,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9461663944649266,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/97,9,1,3,613,crustose_coralline_algae,NA
HRI,WA,2012,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9029003783102143,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/10/12,9,10,4,793,crustose_coralline_algae,NA
HRI,WA,2003,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9800747198007471,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/15/03,9,15,4,803,crustose_coralline_algae,NA
HRI,WA,2013,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.90634820867379,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/3/13,9,3,4,795.5,crustose_coralline_algae,NA
